date,open,close,high,low,volume
2025-12-04,48.5,46.55,48.8,46.4,32792.0
2025-12-05,46.49,48.38,48.8,45.82,30532.0
2025-12-08,48.0,49.18,49.95,47.83,21911.0
2025-12-09,49.22,48.36,49.86,47.94,22714.0
2025-12-10,48.08,47.63,48.5,47.01,20016.0
2025-12-11,47.59,50.01,52.8,47.26,54706.0
2025-12-12,49.1,51.58,52.78,49.1,49228.0
2025-12-15,51.08,51.02,53.64,50.62,39623.0
2025-12-16,50.33,52.8,53.2,49.71,46621.0
2025-12-17,52.3,51.11,52.85,50.35,32500.0
2025-12-18,50.76,49.81,52.35,49.74,29071.0
2025-12-19,49.6,49.84,50.49,49.2,20845.0
2025-12-22,49.9,50.33,51.66,49.52,22991.0
2025-12-23,50.18,52.65,54.2,49.62,57094.0
2025-12-24,52.28,51.81,53.68,51.71,32661.0
2025-12-25,51.67,51.81,52.54,50.6,29845.0
2025-12-26,51.93,50.3,51.98,50.22,30668.0
2025-12-29,50.09,48.55,50.2,48.5,29345.0
2025-12-30,48.58,47.67,48.92,47.64,18032.0
2025-12-31,47.67,47.7,48.22,47.41,15001.0
2026-01-05,47.88,50.4,51.52,47.63,47068.0
2026-01-06,50.49,53.86,53.97,50.45,61978.0
2026-01-07,60.1,57.5,64.76,56.91,97407.0
2026-01-08,57.6,57.33,60.7,56.7,67402.0
2026-01-09,56.75,57.36,60.5,56.7,48169.0
2026-01-12,57.66,56.6,57.66,55.08,45050.0
2026-01-13,56.1,53.86,57.55,53.71,37300.0
2026-01-14,54.0,54.95,55.84,53.56,34064.0
2026-01-15,54.24,56.4,57.48,54.24,39983.0
2026-01-16,56.8,56.88,57.99,55.52,41234.0
2026-01-19,60.18,57.16,63.0,57.13,58162.0
2026-01-20,57.16,57.64,58.9,55.85,41336.0
2026-01-21,57.27,55.99,57.27,54.73,29620.0
2026-01-22,56.4,56.7,57.48,55.3,23875.0
2026-01-23,56.48,57.29,57.96,56.18,24106.0
2026-01-26,56.95,54.89,57.46,54.15,21826.0
2026-01-27,55.2,54.11,55.2,53.68,19095.0
2026-01-28,54.18,54.59,55.5,54.18,20626.0
2026-01-29,54.4,51.01,54.67,50.94,36067.0
2026-01-30,51.36,51.98,52.31,50.56,14776.0
2026-02-02,51.5,49.85,51.52,49.77,12595.0
2026-02-03,50.43,50.62,50.73,49.5,13557.0
2026-02-04,50.29,49.71,50.36,49.23,11881.0
2026-02-05,49.73,49.22,49.83,49.02,8642.0
2026-02-06,49.0,49.39,50.28,48.68,10934.0
2026-02-09,50.28,50.64,51.06,49.73,16549.0
2026-02-10,50.65,50.05,51.43,50.02,11336.0
2026-02-11,49.98,53.28,53.37,49.8,34705.0
2026-02-12,53.33,51.65,53.33,51.58,21840.0
2026-02-13,51.06,51.35,52.53,51.06,10979.0
2026-02-24,51.0,52.3,52.3,50.71,11448.0
2026-02-25,52.48,52.69,53.33,51.73,16795.0
2026-02-26,52.69,51.5,52.69,51.3,15843.0
2026-02-27,51.41,50.65,51.51,50.17,12354.0
2026-03-02,49.63,48.58,50.28,48.38,17366.0
2026-03-03,48.8,46.63,49.26,46.59,15095.0
2026-03-04,46.98,46.93,47.83,46.61,10068.0
2026-03-05,47.92,46.91,48.08,46.66,11251.0
2026-03-06,46.57,46.51,46.89,46.15,11282.0
2026-03-09,45.84,44.8,45.88,44.0,18031.0
2026-03-10,44.83,45.62,45.89,44.8,12077.0
2026-03-11,45.62,45.43,46.48,45.13,12099.0
2026-03-12,45.41,45.5,46.89,45.33,14439.0
2026-03-13,45.31,45.81,47.19,44.85,15511.0
2026-03-16,45.73,46.56,46.56,45.54,9418.0
2026-03-17,46.88,45.05,46.97,45.05,12835.0
2026-03-18,45.32,44.81,45.48,44.1,10663.0
2026-03-19,44.68,42.15,44.68,41.78,20832.0
2026-03-20,42.11,40.18,42.67,40.18,16743.0
2026-03-23,39.5,37.2,40.0,37.05,20383.0
2026-03-24,38.0,38.53,38.53,37.31,15374.0
2026-03-25,38.64,39.15,39.61,38.64,11680.0
2026-03-26,39.0,38.29,39.32,38.19,11774.0
2026-03-27,38.02,38.68,38.92,37.71,7605.0
2026-03-30,38.2,37.68,38.36,37.49,10008.0
2026-03-31,37.7,36.53,37.89,36.53,10484.0
2026-04-01,37.11,37.47,37.55,37.0,8480.0
2026-04-02,37.69,38.1,39.42,37.58,15054.0
2026-04-03,38.59,37.36,38.76,37.25,10274.0
2026-04-07,37.7,39.54,39.99,37.5,21281.0
2026-04-08,39.55,40.6,40.62,38.77,23321.0
2026-04-09,40.3,38.86,40.3,38.76,17538.0
2026-04-10,39.25,39.99,40.78,39.2,19788.0
2026-04-13,39.87,39.64,40.8,39.38,12711.0
2026-04-14,39.69,39.86,40.36,39.58,11862.0
2026-04-15,40.13,39.79,40.88,39.59,14742.0
2026-04-16,40.4,40.12,40.56,39.69,12684.0
2026-04-17,40.12,43.07,43.33,39.73,31675.0
2026-04-20,42.28,42.6,44.26,41.63,24874.0
2026-04-21,42.32,41.99,42.54,41.33,13177.0
2026-04-22,42.1,43.54,44.38,42.0,21764.0
2026-04-23,43.82,41.96,44.84,41.9,23817.0
2026-04-24,41.33,41.2,43.28,41.0,15338.0
2026-04-27,41.05,40.9,41.85,40.86,10651.0
2026-04-28,40.9,39.29,40.91,39.02,16414.0
2026-04-29,39.6,39.73,39.89,39.14,11591.0
2026-04-30,37.37,37.39,38.48,36.22,36150.0
2026-05-06,37.7,39.9,40.03,37.45,27819.0
2026-05-07,39.92,40.79,41.47,39.25,21689.0
