date,open,close,high,low,volume,volume.1
2025-12-18,79.0,67.23,79.0,65.65,152947.0,152947.0
2025-12-19,61.0,57.49,61.96,57.45,117000.0,
2025-12-22,55.5,54.19,56.58,54.04,84505.0,
2025-12-23,53.26,55.71,58.21,51.4,110755.0,
2025-12-24,52.9,52.06,53.33,52.01,71826.0,
2025-12-25,51.62,51.57,52.04,51.2,40885.0,
2025-12-26,51.28,51.39,51.95,51.21,33716.0,
2025-12-29,51.3,50.19,51.31,50.08,36016.0,
2025-12-30,50.0,49.39,50.15,49.39,25922.0,
2025-12-31,49.41,49.17,49.66,49.16,18729.0,
2026-01-05,49.06,49.59,49.66,49.06,18664.0,
2026-01-06,49.46,49.93,49.99,49.41,19052.0,
2026-01-07,49.91,50.15,50.52,49.57,25917.0,
2026-01-08,50.0,50.03,50.25,49.82,17673.0,
2026-01-09,50.08,50.13,50.23,49.94,18615.0,
