date,open,close,high,low,volume,volume.1
2025-11-06,61.1,64.45,75.8,61.1,259725.0,259725.0
2025-11-07,55.98,50.96,55.98,50.81,214669.0,214669.0
2025-11-10,48.01,46.12,49.28,46.0,152460.0,152460.0
2025-11-11,46.15,46.97,48.1,45.08,138621.0,138621.0
2025-11-12,46.0,44.66,46.55,44.6,94666.0,94666.0
2025-11-13,44.22,43.19,44.22,43.03,82741.0,82741.0
2025-11-14,42.9,42.32,43.5,42.32,60852.0,60852.0
2025-11-17,42.17,42.43,42.72,41.7,52336.0,52336.0
2025-11-18,42.13,41.23,42.13,41.04,52058.0,52058.0
2025-11-19,41.11,41.04,41.93,40.94,39620.0,39620.0
2025-11-20,41.11,41.13,41.58,40.71,40112.0,40112.0
2025-11-21,40.81,38.68,40.99,38.66,48249.0,48249.0
2025-11-24,38.69,38.57,39.09,38.18,28670.0,28670.0
2025-11-25,38.79,39.18,39.47,38.58,30078.0,30078.0
2025-11-26,39.26,38.81,39.39,38.78,25794.0,25794.0
2025-11-27,38.61,39.12,39.53,38.6,30351.0,30351.0
2025-11-28,38.98,38.95,39.26,38.58,20642.0,20642.0
2025-12-01,38.93,39.35,39.37,38.93,21371.0,
2025-12-02,39.4,39.38,39.75,38.9,30189.0,
2025-12-03,39.37,38.33,39.37,38.1,30143.0,
2025-12-04,38.24,37.75,38.91,37.75,25690.0,
2025-12-05,37.76,37.57,37.9,37.28,21715.0,
2025-12-08,37.8,39.23,39.28,37.65,51522.0,
2025-12-09,39.88,42.15,42.55,39.88,126330.0,
2025-12-10,41.48,41.88,42.68,40.6,84836.0,
2025-12-11,42.24,42.81,42.81,41.4,88559.0,
2025-12-12,42.01,40.57,42.16,40.55,66367.0,
2025-12-15,40.1,39.11,40.1,39.05,50174.0,
2025-12-16,39.0,39.54,40.95,39.0,58858.0,
2025-12-17,38.75,38.61,39.37,37.75,46024.0,
2025-12-18,38.2,38.08,38.93,38.04,27836.0,
2025-12-19,38.24,39.09,39.72,37.86,43153.0,
2025-12-22,39.12,39.04,39.48,38.85,31136.0,
2025-12-23,38.94,38.07,38.97,37.68,30115.0,
2025-12-24,38.0,38.33,38.59,37.88,17254.0,
2025-12-25,38.32,38.3,38.32,37.96,19981.0,
2025-12-26,38.2,38.02,38.23,37.71,25244.0,
2025-12-29,38.14,37.72,38.46,37.67,23083.0,
